state_abbr,county_name,county_fips,vote_total_county,vote_per_AI,vote_per_AS,vote_per_AU,vote_per_CS,vote_per_D,vote_per_G,vote_per_I,vote_per_IP,vote_per_JF,vote_per_L,vote_per_LN,vote_per_NL,vote_per_NN,vote_per_PG,vote_per_PJ,vote_per_R,vote_per_UC,vote_per_UN,vote_per_UY,vote_per_WP,loc_pct_served,loc_pct_underserved,loc_pct_unserved,loc_count_served,loc_count_underserved,loc_count_unserved
CA,Shasta,6089,74507,1.386446911,0,0,0,30.90313662,0.3851987062,0,0,0,0.4536486505,0,0,0,0,0,66.87156911,0,0,0,0,84.27635997,9.129449295,6.594190732,60234,6525,4713
OH,Seneca,39147,25135,0,0,0,0,30.89317685,0,0,0,0,0.5132285657,0,0,0,0,0,68.59359459,0,0,0,0,99.07222787,0.3051881994,0.6225839268,24347,75,153
IL,Monroe,17133,20786,0,0,0,0,30.88617339,0,1.717502165,0,0,0,0,0,0,0,0,67.39632445,0,0,0,0,73.64146583,12.76328821,13.59524596,11153,1933,2059
VA,Floyd,51063,9613,0,0,0,0,30.87485696,0.5513367315,0.06241547904,0,0,0.3640902944,0,0,0,0,0,68.14730053,0,0,0,0,98.12834225,0.05570409982,1.815953654,8808,5,163
AR,Garland,5051,42196,0,0,0,0,30.84415584,0.2867570386,1.142288369,0,0,0.5190065409,0,0,0,0,0,67.20779221,0,0,0,0,91.39322104,5.063422749,3.543356207,43951,2435,1704
CO,Custer,8027,3852,0,0,0,0,30.8411215,0.2336448598,0,0,0,0.9086188993,0,0,0,0,0,67.05607477,0,0.9086188993,0.05192107996,0,13.45338983,54.68220339,31.86440678,635,2581,1504
IA,Chickasaw,19037,6224,0,0,0,0,30.83226221,0,0,0,0,0.1767352185,0,0,0,0,0,68.02699229,0,0,0,0.9640102828,94.0307788,4.585729831,1.383491373,6049,295,89
GA,Jones,13169,16092,0,0,0,0,30.81655481,0.08699975143,0,0,0,0.2485707184,0,0,0,0,0,68.84787472,0,0,0,0,93.76133179,3.51079611,2.727872095,11377,426,331
PA,Fayette,42051,63469,0,0,0,0,30.79771227,0.1922198239,0,0,0,0.2662717232,0,0,0,0,0,68.74379618,0,0,0,0,88.06969648,1.663722499,10.26658102,54841,1036,6393
NC,Montgomery,37123,13144,0,0,0,0,30.77449787,0.1217285453,0,0,0.1445526476,0.2891052952,0,0,0,0,0,68.67011564,0,0,0,0,90.10029499,5.775811209,4.123893805,15272,979,699
LA,Tangipahoa,22105,54896,0,0,0,0,30.75998251,0.2204167881,0,0,0.1074759545,0.2987467211,0,0,0,0,0,68.31098805,0,0,0,0.3023899738,95.84181661,0.8767585612,3.281424824,52252,478,1789
AZ,Gila,4007,27648,0,0,0,0,30.75810185,0.3797743056,0,0,0,0.4991319444,0,0,0,0,0,68.3629919,0,0,0,0,86.71213925,2.390527975,10.89733278,26951,743,3387
GA,Grady,13131,10718,0,0,0,0,30.69602538,0.1119611868,0,0,0,0.2892330659,0,0,0,0,0,68.90278037,0,0,0,0,70.34794474,10.53215078,19.11990449,8249,1235,2242
VA,Warren,51187,22518,0,0,0,0,30.68656186,0.4263256062,0.08437694289,0,0,0.413002931,0,0,0,0,0,68.38973266,0,0,0,0,82.05294118,6.641176471,11.30588235,13949,1129,1922
NE,Cass,31025,15755,0,0,0,0,30.61885116,0.2856236116,0,0,0,0.8568708347,0.4189146303,0,0,0,0,67.81973977,0,0,0,0,90.25035928,2.957416232,6.792224491,11932,391,898
NC,Catawba,37035,86775,0,0,0,0,30.61826563,0.2604436762,0,0,0.1313742437,0.3330452319,0,0,0,0,0,68.65687122,0,0,0,0,97.52345999,1.356129437,1.120410569,65369,909,751
KS,Jefferson,20087,9713,0,0,0,0,30.60846288,0,1.482549161,0,0,0.5456604551,0,0,0,0,0,67.3633275,0,0,0,0,85.1814059,5.578231293,9.240362812,7513,492,815
NC,Macon,37113,21808,0,0,0,0,30.60803375,0.229273661,0,0,0.09629493764,0.3714233309,0,0,0,0,0,68.69497432,0,0,0,0,92.84144308,0.4016977414,6.756859178,24499,106,1783
KY,Boone,21015,67340,0,0,0,0,30.59251559,0.3356103356,0.79002079,0,0,0.4915354915,0,0,0,0,0,67.79031779,0,0,0,0,99.12258125,0.1193289501,0.7580898009,42364,51,324
MI,Clare,26035,17259,0,0,0,0,30.56955791,0.1448519613,0.03476447071,0,0,0.4171736485,0,0.6605249435,0,0,0,68.17312706,0,0,0,0,78.94933555,2.728405316,18.32225914,19011,657,4412
FL,Hendry,12051,13422,0,0,0,0,30.51706154,0.2607659067,0,0,0,0.2831172702,0,0,0,0,0,68.93905528,0,0,0,0,96.94119075,0.4491108818,2.609698367,15973,74,430
WI,Rusk,55107,8247,0,0,0,0,30.50806354,0.2303868073,0,0,0.01212562144,0.1818843216,0,0,0,0,0,68.63101734,0,0,0,0.4365223718,66.90724666,4.388959329,28.70379401,6860,450,2943
NE,Hall,31079,22804,0,0,0,0,30.50342045,0.2587265392,0,0,0,0.6270829679,0.3508156464,0,0,0,0,68.25995439,0,0,0,0,93.26144366,3.142605634,3.595950704,21189,714,817
WI,Marinette,55075,24325,0,0,0,0,30.48304214,0.1849948613,0,0,0.02877697842,0.246659815,0,0,0,0,0,68.5303186,0,0,0,0.5262076053,83.23854351,4.425704386,12.33575211,25466,1354,3774
LA,Plaquemines,22075,9917,0,0,0,0,30.48300897,0.2823434506,0,0,0.08066955733,0.2218412826,0,0,0,0,0,68.59937481,0,0,0,0.332761924,64.85977396,5.295102553,29.84512348,6198,506,2852
OK,Muskogee,40101,24295,0,0,0,0,30.45894217,0,0.9878575839,0,0,0.4321876929,0,0,0,0,0,68.12101255,0,0,0,0,96.8846533,1.656260269,1.459086428,29482,504,444
MN,Red Lake,27125,2108,0,0,0,0,30.45540797,0.284629981,0,0,0,0.3320683112,0,0,0,0,0,67.59962049,0,0,0,1.328273245,100,0,0,2145,0,0
MN,Faribault,27043,7724,0,0,0,0,30.45054376,0.1812532367,0,0,0.07767995857,0.2977731745,0,0,0,0,0,67.93112377,0,0,0,1.0616261,99.91307587,0.02483546504,0.06208866261,8046,2,5
IA,Marion,19125,19477,0,0,0,0,30.43589875,0,0,0,0,0.4980233095,0,0,0,0,0,68.22919341,0,0,0,0.8368845305,91.30198792,3.894429744,4.803582333,13457,574,708
VA,Gloucester,51073,23113,0,0,0,0,30.4330896,0.2509410289,0.06057197248,0,0,0.3850646822,0,0,0,0,0,68.87033271,0,0,0,0,83.44483568,4.600938967,11.95422535,14219,784,2037
OH,Hancock,39063,37737,0,0,0,0,30.38662321,0,0,0,0,0.5776823807,0,0,0,0,0,69.03569441,0,0,0,0,99.76675826,0.0670969391,0.1661448016,31225,21,52
AK,,2925,10332,0,0.1645373597,0.1935733643,0.1742160279,30.36198219,0.4839334108,1.809910956,0,0,0.9581881533,0,0,0,0,0,65.85365854,0,0,0,0,,,,,,
WY,Fremont,56013,17060,0,0,0,0,30.35756155,0,0,0,0,1.928487691,0,0,0,0,0,67.71395076,0,0,0,0,85.31176345,7.472680523,7.215556032,15926,1395,1347
MT,Jefferson,30043,8291,0,0,0,0,30.34615849,0.3859606803,0,0,0,0.6151248342,0,0,0,0,0,66.86768785,0,0,0,1.785068146,49.21552436,8.934764657,41.84971098,2980,541,2534
SC,Horry,45051,205529,0,0,0,0,30.32418783,0.2461939678,0,0,0,0.3138243265,0,0,0,0,0,68.9532864,0.1625074807,0,0,0,99.91515888,0.02647524264,0.05836587582,166052,44,97
IA,Hardin,19083,8420,0,0,0,0,30.32066508,0,0,0,0,0.3206650831,0,0,0,0,0,68.76484561,0,0,0,0.593824228,94.39029448,3.090004148,2.519701369,9103,298,243
IA,Guthrie,19077,6511,0,0,0,0,30.31792351,0,0,0,0,0.4454000922,0,0,0,0,0,68.28444171,0,0,0,0.9522346798,96.12236105,0.7755277897,3.102111159,6693,54,216
KS,Atchison,20005,7185,0,0,0,0,30.29923452,0,1.377870564,0,0,0.5984690327,0,0,0,0,0,67.72442589,0,0,0,0,97.0966404,1.783492327,1.119867275,7023,129,81
GA,Telfair,13271,4214,0,0,0,0,30.23255814,0.0711912672,0,0,0,0.1661129568,0,0,0,0,0,69.53013764,0,0,0,0,76.8102824,8.435916003,14.75380159,4243,466,815
MN,McLeod,27085,21084,0,0,0,0,30.23145513,0.1992031873,0,0,0.0474293303,0.3984063745,0,0,0,0,0,68.26977803,0,0,0,0.8537279454,96.93434617,2.326370049,0.7392837765,14292,343,109
FL,Hamilton,12047,5713,0,0,0,0,30.22930159,0.1400315071,0,0,0,0.2450551374,0,0,0,0,0,69.38561176,0,0,0,0,99.61486939,0.06697923644,0.3181513731,5949,4,19
MN,Lincoln,27081,3219,0,0,0,0,30.19571295,0.1863932898,0,0,0,0.403852128,0,0,0,0,0,68.03355079,0,0,0,1.180490836,99.4855673,0.02857959417,0.4858531009,3481,1,17
KY,Calloway,21035,16928,0,0,0,0,30.19258034,0.3485349716,0.9747164461,0,0,0.3189981096,0,0,0,0,0,68.16517013,0,0,0,0,88.66781079,0.9975329829,10.33465623,16533,186,1927
AR,Craighead,5031,37141,0,0,0,0,30.18227834,0.3715570394,1.195444388,0,0,0.5304111359,0,0,0,0,0,67.72030909,0,0,0,0,99.09420719,0.1944371992,0.7113556067,41791,82,300
TX,Nacogdoches,48347,25450,0,0,0,0,30.17681729,0.3064833006,0,0,0,0.4990176817,0,0,0,0,0,69.01768173,0,0,0,0,77.3452507,3.62225097,19.03249833,19730,924,4855
AR,Lafayette,5073,2314,0,0,0,0,30.1642178,0.172860847,0.8643042351,0,0,0.1296456353,0,0,0,0,0,68.66897148,0,0,0,0,95.77171423,1.707977505,2.520308269,4598,82,121
ND,Richland,38077,8199,0,0,0,0,30.1622149,0,0,0,0,1.829491401,0,0,0,0,0,68.00829369,0,0,0,0,99.83914873,0.03711952487,0.1237317496,8069,3,10
KS,Labette,20099,7806,0,0,0,0,30.13066872,0,1.140148604,0,0,0.4739943633,0,0,0,0,0,68.25518832,0,0,0,0,90.54264989,7.042512166,2.41483794,9861,767,263
AR,Sebastian,5131,45312,0,0,0,0,30.12888418,0.4171080508,1.088012006,0,0,0.5715925141,0,0,0,0,0,67.79440325,0,0,0,0,99.14913732,0.2422595131,0.6086031671,50340,123,309
IA,Madison,19121,9986,0,0,0,0,30.12217104,0,0,0,0,0.4606449029,0,0,0,0,0,68.73623072,0,0,0,0.6809533347,64.17503409,21.37101773,14.45394818,5177,1724,1166
NM,Harding,35021,425,0,0,0,0,30.11764706,0,0,0,0,0,0,0,0,0,0,69.88235294,0,0,0,0,84.72222222,0.2525252525,15.02525253,671,2,119
MS,Franklin,28037,4002,0,0,0,0,30.10994503,0.04997501249,0.3248375812,0,0,0.04997501249,0,0,0,0,0,69.46526737,0,0,0,0,84.14376321,4.355179704,11.50105708,3980,206,544
GA,Cherokee,13057,162281,0,0,0,0,30.09471226,0.2662049162,0,0,0,0.5354909077,0,0,0,0,0,69.10359192,0,0,0,0,98.35117907,0.9999166736,0.648904258,94425,960,623
PA,Indiana,42063,42229,0,0,0,0,30.06701556,0.2912690331,0,0,0,0.4593999384,0,0,0,0,0,69.18231547,0,0,0,0,88.34529924,2.193592327,9.461108431,31132,773,3334
OH,Wayne,39169,52882,0,0,0,0,30.06315949,0,0,0,0,0.4160205741,0,0,0,0,0,69.52081994,0,0,0,0,87.52564999,10.19234672,2.282003292,38815,4520,1012
KY,Boyd,21019,20939,0,0,0,0,30.04441473,0.2435646401,0.8596399064,0,0,0.2578919719,0,0,0,0,0,68.59448875,0,0,0,0,96.24602228,1.735282418,2.018695306,19357,349,406
NE,Otoe,31131,8198,0,0,0,0,30.04391315,0.2317638448,0,0,0,0.5367162723,0.256160039,0,0,0,0,68.93144669,0,0,0,0,93.36073742,1.108619831,5.53064275,7495,89,444
OH,Ross,39141,32780,0,0,0,0,30.03660769,0,0,0,0,0.4057352044,0,0,0,0,0,69.55765711,0,0,0,0,90.40236724,3.589463189,6.008169567,28107,1116,1868
IA,Audubon,19009,3231,0,0,0,0,30.02166512,0,0,0,0,0.2476013618,0,0,0,0,0,68.52367688,0,0,0,1.207056639,88.44765343,3.455389376,8.096957194,3430,134,314
AR,Bradley,5011,3202,0,0,0,0,30.01249219,0.0624609619,0.7495315428,0,0,0.0624609619,0,0,0,0,0,69.11305434,0,0,0,0,97.77018229,0.08138020833,2.1484375,6007,5,132
WA,Grant,53025,35650,0,0,0,0,30.00841515,0.2636746143,0,0,0.09256661992,0.3422159888,0,0,0,0,0,67.62412342,0,0,0,1.669004208,99.24295095,0.4428994464,0.3141496073,38541,172,122
GA,Upson,13293,13662,0,0,0,0,29.99560826,0.08051529791,0,0,0,0.1829893134,0,0,0,0,0,69.74088713,0,0,0,0,96.99007365,0.9365994236,2.073326929,12116,117,259
FL,Clay,12019,126494,0,0,0,0,29.98244976,0.2956661976,0,0,0,0.3818362926,0,0,0,0,0,69.34004775,0,0,0,0,95.57834942,1.724009625,2.697640959,77061,1390,2175
PA,Warren,42123,20703,0,0,0,0,29.97150171,0.2560015457,0,0,0,0.5458146162,0,0,0,0,0,69.22668212,0,0,0,0,91.95380173,0.9913378248,7.054860443,19108,206,1466
VA,Mathews,51115,5921,0,0,0,0,29.96115521,0.2195575072,0.05066711704,0,0,0.4222259753,0,0,0,0,0,69.34639419,0,0,0,0,81.30189306,3.686482896,15.01162405,4896,222,904
OR,Douglas,41019,60694,0,0,0,0,29.95518503,0.4333212509,0,0,0,0.3361123011,0,0,0,0.07743763799,0,67.64919102,0,0,0,1.54875276,96.57752902,0.7400497512,2.682421227,46589,357,1294
NM,Torrance,35057,7160,0,0,0,0,29.94413408,0.2932960894,1.131284916,0,0,0.4748603352,0,0,0,0,0,68.15642458,0,0,0,0,85.08420209,1.695497766,13.22030015,7427,148,1154
NM,Lincoln,35027,10144,0,0,0,0,29.89944795,0.3154574132,0.8773659306,0,0,0.4731861199,0,0,0,0,0,68.43454259,0,0,0,0,91.31876495,2.076538378,6.604696673,16799,382,1215
TX,Refugio,48391,3067,0,0,0,0,29.89892403,0.2282360613,0,0,0,0.3912618194,0,0,0,0,0,69.48157809,0,0,0,0,89.15849251,0.7743933918,10.06711409,3454,30,390
SD,Davison,46035,9177,0,0,0,0,29.88994225,0,1.885147652,0,0,0.5775307835,0,0,0,0,0,67.64737932,0,0,0,0,99.97797357,0,0.02202643172,9078,0,2
IL,Williamson,17199,32884,0,0,0,0,29.88383408,0,1.271134898,0,0,0,0,0,0,0,0,68.84503102,0,0,0,0,93.69024857,1.383245698,4.926505736,31360,463,1649
LA,Richland,22083,9143,0,0,0,0,29.88078311,0.207809253,0,0,0.02187465821,0.1421852784,0,0,0,0,0,69.49578913,0,0,0,0.2515585694,90.5713665,1.20573539,8.22289811,8338,111,757
IA,Mills,19129,8220,0,0,0,0,29.8783455,0,0,0,0,0.5109489051,0,0,0,0,0,68.99026764,0,0,0,0.6204379562,97.24034802,1.672104405,1.08754758,7153,123,80
VA,Bristol,51520,7470,0,0,0,0,29.86613119,0.2141900937,0.06693440428,0,0,0.281124498,0,0,0,0,0,69.57161981,0,0,0,0,99.97494676,0,0.02505323813,7981,0,2
MD,Caroline,24011,16276,0,0,0,0,29.85991644,0.6082575571,0,0,0,0.5160973212,0,0,0,0,0,67.90980585,0,1.105922831,0,0,96.93483801,0.8445576993,2.220604296,13314,116,305
PA,Crawford,42039,42529,0,0,0,0,29.8596252,0.2680523878,0,0,0,0.4984833878,0,0,0,0,0,69.37383903,0,0,0,0,90.78886368,4.048019911,5.163116414,37208,1659,2116
IA,Montgomery,19137,5054,0,0,0,0,29.83775228,0,0,0,0,0.3561535417,0,0,0,0,0,68.97506925,0,0,0,0.8310249307,99.84939759,0,0.1506024096,5967,0,9
MI,Montcalm,26117,34760,0,0,0,0,29.8273878,0.2330264672,0.03452243959,0,0,0.4401611047,0,0.5753739931,0,0,0,68.88952819,0,0,0,0,91.80215251,0.8112794007,7.386568092,28063,248,2258
OR,Umatilla,41059,30797,0,0,0,0,29.7756275,0.4026366205,0,0,0,0.3734129948,0,0,0,0.09091794655,0,67.56826964,0,0,0,1.789135305,87.15343494,4.635255836,8.211309227,26248,1396,2473
KS,Ford,20057,7998,0,0,0,0,29.76994249,0,1.412853213,0,0,0.3625906477,0,0,0,0,0,68.45461365,0,0,0,0,99.65064049,0.3493595076,0,11980,42,0
PA,Cambria,42021,71136,0,0,0,0,29.76973684,0.3008322087,0,0,0,0.4737404408,0,0,0,0,0,69.45569051,0,0,0,0,94.16383229,1.875456944,3.960710766,59246,1180,2492
NC,Perquimans,37143,7627,0,0,0,0,29.74957388,0.5506752327,0,0,0.209781041,0.2884489314,0,0,0,0,0,69.20152091,0,0,0,0,81.68297456,3.352902805,14.96412264,6261,257,1147
NV,Storey,32029,3069,0,0,0,0,29.74910394,0,0,0,0,0.5865102639,0,0,0.9775171065,0,0,68.68686869,0,0,0,0,97.86598378,0.1707212975,1.963294921,2293,4,46
OH,Defiance,39039,19058,0,0,0,0,29.73554413,0,0,0,0,0.4669954875,0,0,0,0,0,69.79746038,0,0,0,0,98.55163013,0.1249574009,1.323412473,17351,22,233
GA,Seminole,13253,4007,0,0,0,0,29.72298478,0.04991265286,0,0,0,0.07486897929,0,0,0,0,0,70.15223359,0,0,0,0,59.49295775,26.70422535,13.8028169,3168,1422,735
TN,Washington,47179,60924,0,0,0,0,29.70750443,0.2773947869,0.6795351586,0,0,0,0,0,0,0,0,69.33556562,0,0,0,0,94.73139689,1.788084641,3.480518466,48529,916,1783
NE,Gage,31067,10916,0,0,0,0,29.69952364,0.2473433492,0,0,0,0.6962257237,0.4397215097,0,0,0,0,68.91718578,0,0,0,0,95.15694287,2.486740283,2.356316842,10944,286,271
TX,Lubbock,48303,124643,0,0,0,0,29.69280264,0.3875067192,0,0,0,0.6338101618,0,0,0,0,0,69.28588047,0,0,0,0,99.45773389,0.2860304759,0.2562356346,116833,336,301
KY,Fulton,21075,2144,0,0,0,0,29.6641791,0.09328358209,0.5597014925,0,0,0.1399253731,0,0,0,0,0,69.54291045,0,0,0,0,98.22519639,0.1454757056,1.629327902,3376,5,56
MT,Rosebud,30087,3693,0,0,0,0,29.6506905,0.3790955862,0,0,0,0.6498781478,0,0,0,0,0,66.77497969,0,0,0,2.545356079,82.31275921,1.000243962,16.68699683,3374,41,684
TX,Walker,48471,25148,0,0,0,0,29.6285987,0.3061873708,0,0,0,0.4652457452,0,0,0,0,0,69.59996819,0,0,0,0,83.11435934,5.208905412,11.67673525,19674,1233,2764
CO,Fremont,8043,25403,0,0,0,0,29.62642208,0.2794945479,0,0,0,0.5550525528,0,0,0,0,0,68.15336771,0,1.295122623,0.09054048734,0,76.09583859,6.249684741,17.65447667,15086,1239,3500
IL,Henderson,17071,3461,0,0,0,0,29.615718,0,1.935856689,0,0,0,0,0,0,0,0,68.44842531,0,0,0,0,92.26301597,1.597179009,6.13980502,4448,77,296
MN,Rock,27133,5354,0,0,0,0,29.60403437,0.1680986179,0,0,0.03735524841,0.4109077325,0,0,0,0,0,68.92043332,0,0,0,0.8591707135,98.94957983,0.1470588235,0.9033613445,4710,7,43
NY,Orleans,36073,17659,0,0,0,0,29.59963758,0,0,0,0,0,0,0,0,0,0,70.40036242,0,0,0,0,95.71295974,0.7947557721,3.492284488,16499,137,602
TX,Bee,48025,8776,0,0,0,0,29.59206928,0.3646308113,0,0,0,0.4557885141,0,0,0,0,0,69.58751139,0,0,0,0,83.91062455,1.112706389,14.97666906,9351,124,1669
MN,Wilkin,27167,3332,0,0,0,0,29.59183673,0.0600240096,0,0,0.0300120048,0.450180072,0,0,0,0,0,68.727491,0,0,0,1.140456182,99.93855607,0.03072196621,0.03072196621,3253,1,1
CO,Bent,8011,2180,0,0,0,0,29.58715596,0.2293577982,0,0,0,0.1376146789,0,0,0,0,0,68.62385321,0,1.330275229,0.09174311927,0,69.35181716,26.71412514,3.9340577,1851,713,105
LA,Calcasieu,22019,80884,0,0,0,0,29.57074329,0.2559220612,0,0,0.1149794768,0.3424657534,0,0,0,0,0,69.31407942,0,0,0,0.4018099995,90.72792404,1.851401013,7.420674944,78261,1597,6401
ID,Nez Perce,16069,20051,0,0,0,0,29.56461024,0.2593386863,1.41638821,0,0,0.3989825944,0,0,0,0,0,68.36068027,0,0,0,0,88.6919975,4.969614358,6.338388141,15616,875,1116
PA,Northumberland,42097,43544,0,0,0,0,29.55860739,0.3766305346,0,0,0,0.5879110784,0,0,0,0,0,69.476851,0,0,0,0,95.74848685,1.235021686,3.01649146,39074,504,1231
MS,Jackson,28059,51368,0,0,0,0,29.55147173,0.1907802523,0.4107615636,0,0,0.2725432176,0,0,0,0,0,69.57444323,0,0,0,0,94.93947013,1.55695802,3.503571845,57014,935,2104
GA,Pulaski,13235,4336,0,0,0,0,29.54335793,0.1153136531,0,0,0,0.3228782288,0,0,0,0,0,70.01845018,0,0,0,0,95.48572693,0.8851515822,3.629121487,4315,40,164
WI,Clark,55019,15270,0,0,0,0,29.52848723,0.4649639817,0,0,0.05893909627,0.261951539,0,0,0,0,0,68.637852,0,0,0,1.047806156,74.57890484,15.02268631,10.39840885,11999,2417,1673
MS,Lee,28081,32918,0,0,0,0,29.52488,0.1458168783,0.4465641898,0,0,0.255179537,0,0,0,0,0,69.62755939,0,0,0,0,99.74679318,0.06956231392,0.1836445088,35848,25,66
MI,Lapeer,26087,55368,0,0,0,0,29.50801907,0.2384048548,0.02167316862,0,0,0.3720560613,0,0.5093194625,0,0,0,69.35052738,0,0,0,0,87.17049292,3.136043559,9.693463522,33300,1198,3703
MO,Johnson,29101,23552,0,0,0,0,29.50067935,0.4712975543,0,0,0,0.925611413,0,0,0,0,0,69.10241168,0,0,0,0,87.47356762,5.387171483,7.1392609,17374,1070,1418
MN,Martin,27091,10754,0,0,0,0,29.48670262,0.1394829831,0,0,0.02789659662,0.2603682351,0,0,0,0,0,69.20215734,0,0,0,0.8833922261,99.74607354,0.1786889871,0.07523746826,10606,19,8
IA,Dickinson,19059,11186,0,0,0,0,29.47434293,0,0,0,0,0.3039513678,0,0,0,0,0,69.50652601,0,0,0,0.7151796889,97.98299248,1.46883126,0.5481762598,13942,209,78
GA,Barrow,13013,43934,0,0,0,0,29.47375609,0.1638821869,0,0,0,0.4165338917,0,0,0,0,0,69.94582783,0,0,0,0,95.34279182,2.865733346,1.791474835,30442,915,572
IA,Delaware,19055,10104,0,0,0,0,29.47347585,0,0,0,0,0.5047505938,0,0,0,0,0,69.12114014,0,0,0,0.9006334125,93.66576819,5.017623886,1.31660792,9035,484,127
IL,Macoupin,17117,23334,0,0,0,0,29.42915917,0,1.902802777,0,0,0,0,0,0,0,0,68.66803806,0,0,0,0,91.21838111,5.779932546,3.001686341,21637,1371,712
TN,Wilson,47189,80914,0,0,0,0,29.41888919,0.1977408112,0.756358603,0,0,0,0,0,0,0,0,69.62701139,0,0,0,0,97.65997502,0.9060998997,1.433925084,55507,515,815
LA,Washington,22117,18395,0,0,0,0,29.41560207,0.1739603153,0,0,0.1195977168,0.1630877956,0,0,0,0,0,69.83419407,0,0,0,0.2935580321,74.15861867,12.57926056,13.26212077,15204,2579,2719
FL,Highlands,12055,51783,0,0,0,0,29.40540332,0.1409729062,0,0,0,0.1950447058,0,0,0,0,0,70.25857907,0,0,0,0,93.53066609,1.617333478,4.852000434,51758,895,2685
KS,Miami,20121,18447,0,0,0,0,29.34894563,0,1.355233913,0,0,0.5691982436,0,0,0,0,0,68.72662221,0,0,0,0,71.38499931,13.98863164,14.62636906,10298,2018,2110
VA,King William,51101,11547,0,0,0,0,29.34095436,0.2078461938,0.1039230969,0,0,0.3723910973,0,0,0,0,0,69.97488525,0,0,0,0,72.02982811,0.4170879676,27.55308392,5699,33,2180
SD,Spink,46115,3139,0,0,0,0,29.34055432,0,1.911436763,0,0,0.414144632,0,0,0,0,0,68.33386429,0,0,0,0,91.60045403,0.6810442679,7.718501703,4035,30,340
AR,Nevada,5099,2895,0,0,0,0,29.32642487,0.2417962003,1.105354059,0,0,0.1727115717,0,0,0,0,0,69.1537133,0,0,0,0,87.74087741,4.161541615,8.097580976,4280,203,395
KS,Seward,20175,4402,0,0,0,0,29.23671059,0,1.249432076,0,0,0.4997728305,0,0,0,0,0,69.01408451,0,0,0,0,98.49371343,1.506286568,0,7912,121,0
CA,Tehama,6103,21273,1.461947069,0,0,0,29.23424059,0.2632444883,0,0,0,0.3384571993,0,0,0,0,0,68.70211066,0,0,0,0,80.67741435,13.52891025,5.793675399,20818,3491,1495
LA,St. Martin,22099,24917,0,0,0,0,29.23305374,0.220732833,0,0,0.04815989084,0.1846129149,0,0,0,0,0,70.09672111,0,0,0,0.2167195088,86.67579651,1.466145728,11.85805776,21519,364,2944
AR,Hempstead,5057,6077,0,0,0,0,29.22494652,0.3126542702,1.036695738,0,0,0.4278426855,0,0,0,0,0,68.99786079,0,0,0,0,95.65543774,1.745331707,2.599230553,10194,186,277
MO,Saline,29195,9313,0,0,0,0,29.1850102,0.4617201761,0,0,0,0.6764737464,0,0,0,0,0,69.67679588,0,0,0,0,96.53571097,0.7522986904,2.711990341,10394,81,292
SD,Lyman,46085,1447,0,0,0,0,29.16378715,0,1.727712509,0,0,0.4837595024,0,0,0,0,0,68.62474084,0,0,0,0,98.28206153,0,1.717938474,2460,0,43
GA,Carroll,13045,60494,0,0,0,0,29.14999835,0.1785301022,0,0,0,0.3570602043,0,0,0,0,0,70.31441135,0,0,0,0,94.62540012,3.198806125,2.175793754,43751,1479,1006
MI,Huron,26063,18940,0,0,0,0,29.1499472,0.1531151003,0.03695881732,0,0,0.3695881732,0,0.464625132,0,0,0,69.82576558,0,0,0,0,78.9387357,7.899636493,13.1616278,17807,1782,2969
PA,Clinton,42035,18522,0,0,0,0,29.12752403,0.3347370694,0,0,0,0.5398984991,0,0,0,0,0,69.99784041,0,0,0,0,87.80003138,1.458976102,10.74099252,16790,279,2054
SC,Laurens,45059,30123,0,0,0,0,29.11064635,0.2191016831,0,0,0,0.288815855,0,0,0,0,0,70.07934137,0.3020947449,0,0,0,93.0613413,2.550322765,4.38833593,29265,802,1380
MI,Gladwin,26051,15463,0,0,0,0,29.10819375,0.1810774106,0.01940115113,0,0,0.2974843174,0,0.4914958288,0,0,0,69.90234754,0,0,0,0,75.15733507,3.309461806,21.53320313,13853,610,3969
KS,Cowley,20035,13245,0,0,0,0,29.09022273,0,1.321253303,0,0,0.3473008683,0,0,0,0,0,69.2412231,0,0,0,0,94.72769049,0.6644724585,4.607837049,15254,107,742
KS,Franklin,20059,12466,0,0,0,0,29.08711696,0,1.556232954,0,0,0.4331782448,0,0,0,0,0,68.92347184,0,0,0,0,80.20922655,8.043217287,11.74755617,9354,938,1370
ND,Ramsey,38071,5204,0,0,0,0,29.07378939,0,0,0,0,1.575710992,0,0,0,0,0,69.35049962,0,0,0,0,100,0,0,6189,0,0
NE,Johnson,31097,2150,0,0,0,0,29.06976744,0.4186046512,0,0,0,0.6046511628,0.4186046512,0,0,0,0,69.48837209,0,0,0,0,98.2689747,0.2330226365,1.498002663,2952,7,45
WA,Pend Oreille,53051,8335,0,0,0,0,29.05818836,0.3599280144,0,0,0.02399520096,0.299940012,0,0,0,0,0,68.66226755,0,0,0,1.595680864,59.21833198,4.862161219,35.9195068,5091,418,3088
NC,Burke,37023,45681,0,0,0,0,29.05365469,0.2035857359,0,0,0.1072656028,0.299905869,0,0,0,0,0,70.3355881,0,0,0,0,94.29615905,3.194952176,2.508888778,37660,1276,1002
TX,Coryell,48099,23858,0,0,0,0,29.05105206,0.431721016,0,0,0,0.6664431218,0,0,0,0,0,69.8507838,0,0,0,0,85.79082989,6.351998037,7.857172072,20975,1553,1921
